episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_total_reconfiguration_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_production_future_configuration_reuse_value_norm,policy_head_weight_production_configuration_opportunity_cost_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_fatigue_headroom_ratio,policy_head_weight_worker_total_incremental_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_weight_worker_qualification_opportunity_cost_norm,policy_head_weight_worker_recovery_eta_norm,policy_head_weight_worker_remaining_service_capacity_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
899,90,train_easy_1000899,1000899,easy,fixed_cost_dominant,173,173,0,0.0,173,0,0.0,0,0.0,1.8034538999108605,1.8659538999108605,-0.0625,1.8034538999108605,1.8659538999108607,-2.220446049250313e-16,quality,-491.6000000000001,-423.33135888604994,-10.081388888888887,0.9999999999999997,1.0,-0.2680922001782786,0.0,0.0,-0.0625,47,179.60000000000002,True,False,completed,1.0,1.0,491.6000000000001,491.6000000000001,423.33135888604994,10.081388888888887,0.2680922001782786,0.19380000000000003,0.14555000000000004,0.75,0,0.0,0,0,0,0.0,2,63,0,0,1447,144.70000000000002,0,0,0,0.0,0,0.0,0,0,18,1.8120190352201462,22,{},0.0,11,1.0,36,11,82,22,22,103,81,22,0,103,0,81,0,22,0,0,0,103,11,11,0,22,0,102,0,0,81,0,22,70,5,1.4714285714285715,0,10,2241,12.592674999992596,8.04653770031291,0.22718099999474362,0.12266319972695783,21.39735970000038,parallel_episode_batch,not_promoted,-0.028568868525326252,5.9076408961189486e-05,0.30725229779879254,-0.03161185329372529,4.669687122158292e-05,0.0006510416666666666,0.9997458333770434,0.07987676134022574,0.0,0.42991024255752563,1.5291446447372437,0.273172527551651,0.00021462432050611824,0.00807166751474142,1.5289300680160522,0.2726879417896271,0.9991269111633301,2.5e-05,-0.30463501811027527,-0.3211042881011963,-0.32060325145721436,0.31693968176841736,0.19767087697982788,-0.21649163961410522,-0.3067164719104767,0.31007319688796997,-0.24908536672592163,-0.21222107112407684,-0.2053602635860443,-0.1546681821346283,0.15537096560001373,0.01814883202314377,0.018697107210755348,0.01798621006309986,0.01798621006309986
900,91,train_easy_1000900,1000900,easy,downtime_dominant,201,201,0,0.0,201,0,0.0,0,0.0,1.7945496866750954,1.8570496866750954,-0.0625,1.7945496866750954,1.8570496866750963,-8.881784197001252e-16,quality,-550.4999999999999,-664.1747567868396,-2.3366666666666647,0.9999999999999997,1.0,-0.2859006266498076,0.0,0.0,-0.0625,52,166.4,True,False,completed,1.0,1.0,550.4999999999999,550.4999999999999,664.1747567868396,2.3366666666666647,0.2859006266498076,0.24710000000000001,0.16031666666666666,0.75,0,0.0,0,0,0,0.0,2,79,0,0,1154,115.4,0,0,0,0.0,0,0.0,0,0,20,1.6005251556634903,28,{},0.0,14,1.0,38,14,93,28,28,120,92,28,0,120,0,92,0,28,0,0,0,120,14,14,0,28,0,120,0,0,92,0,28,80,5,1.5,0,10,7084,72.69136179998168,35.33495999983279,0.43239790000370704,0.1871259999461472,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
901,91,train_balanced_1000901,1000901,balanced,balanced_cost,247,247,0,0.0,247,0,0.0,0,0.0,1.7456605213115384,1.8081605213115384,-0.0625,1.7456605213115384,1.8081605213115381,2.220446049250313e-16,quality,-808.0,-940.1254183535298,-11.392222222222232,0.9999999999999997,1.0,-0.3836789573769237,0.0,0.0,-0.0625,59,238.70000000000002,True,False,completed,1.0,1.0,808.0,808.0,940.1254183535298,11.392222222222228,0.3836789573769237,0.5379,0.3475833333333333,0.75,0,0.0,0,0,2,0.030303030303030304,1,93,1,1,1877,187.70000000000002,0,0,0,0.0,0,0.0,0,0,23,1.33293978869915,40,{},0.0,20,0.95,39,20,110,40,38,151,107,44,6,145,0,107,6,38,6,6,0,145,22,23,1,38,0,143,0,0,107,6,38,92,10,1.641304347826087,0,10,7084,72.69136179998168,35.33495999983279,0.27068459999281913,0.2083576995646581,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
902,91,train_worker_bottleneck_1000902,1000902,worker_bottleneck,balanced_cost,4708,4708,0,0.0,4708,0,0.0,0,0.0,-1.6770676238283537,-1.6145676238283537,-0.062499999999999986,-1.6770676238283537,-1.6145676238283533,-4.440892098500626e-16,quality,-7531.499999999861,-4038.1756667329055,-0.46472222222222226,0.1111111111111111,0.0,-0.6735796921011513,-1.0,-0.8888888888888888,-0.062499999999999986,17,240.0,False,True,horizon,0.1111111111111111,0.21794871794871795,,7531.499999999861,4038.1756667329055,0.4647222222222223,0.6735796921011513,0.25641165230000007,0.19452341651666671,0.75,0,0.0,2335,2335,64763,0.9997530063755229,0,10,0,0,10,1.0,0,0,0,0.0,0,0.0,0,0,12,0.15003960579633713,6,{},933.6,1,1.0,16,5,2341,6,2340,4684,2341,2343,3,4681,0,2341,3,2340,3,3,0,4681,6,4672,0,2340,37,3125,0,0,2341,3,2340,21,1864,223.04761904761904,0,10,7084,72.69136179998168,35.33495999983279,0.766018400026951,8.742335902526975,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
903,91,train_reconfiguration_bottleneck_1000903,1000903,reconfiguration_bottleneck,balanced_cost,347,347,0,0.0,347,0,0.0,0,0.0,1.7131648608744954,1.7756648608744954,-0.06249999999999997,1.7131648608744954,1.775664860874496,-6.661338147750939e-16,quality,-1193.9000000000005,-1598.3270735689298,-3.9858333333333285,1.0,1.0,-0.448670278251008,0.0,0.0,-0.06249999999999997,77,189.60000000000002,True,False,completed,1.0,1.0,1193.9000000000005,1193.9000000000005,1598.3270735689298,3.985833333333329,0.448670278251008,0.7496000000000002,0.7244313636499999,0.75,29,0.18125,3,3,16,0.1509433962264151,0,131,1,0,1110,111.0,0,0,0,0.0,0,0.0,0,0,39,2.608548142015934,58,{},2.3000000000000003,29,0.9310344827586207,48,29,152,58,60,217,146,71,11,206,0,146,11,60,11,11,0,206,38,37,1,60,24,206,0,0,146,11,60,123,7,1.7642276422764227,0,10,7084,72.69136179998168,35.33495999983279,0.47101710000424646,0.2501260001154151,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
904,91,train_balanced_1000904,1000904,balanced,fixed_cost_dominant,249,249,0,0.0,249,0,0.0,0,0.0,1.7624595191829124,1.8249595191829124,-0.06250000000000003,1.7624595191829124,1.8249595191829129,-4.440892098500626e-16,quality,-839.5000000000002,-767.4443638964001,-3.7655555555555527,1.0,1.0,-0.3500809616341741,0.0,0.0,-0.06250000000000003,65,221.5,True,False,completed,1.0,1.0,839.5000000000002,839.5000000000002,767.4443638964001,3.765555555555554,0.3500809616341741,0.3628000000000001,0.25738333333333335,0.75,0,0.0,0,0,0,0.0,1,97,0,0,1668,166.8,0,0,0,0.0,0,0.0,0,0,44,2.361324690282345,36,{},0.0,18,0.9444444444444444,47,18,113,36,35,146,110,36,1,145,0,110,1,35,1,1,0,145,18,18,0,35,0,145,0,0,110,1,35,96,7,1.5208333333333333,0,10,7084,72.69136179998168,35.33495999983279,0.28643380000721663,0.18272260011872277,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
905,91,train_fatigue_bottleneck_1000905,1000905,fatigue_bottleneck,downtime_dominant,318,318,0,0.0,318,0,0.0,0,0.0,1.6852902379460504,1.7477902379460504,-0.0625,1.6852902379460504,1.7477902379460504,0.0,quality,-1768.2999999999997,-1574.4259377888197,-6.524722222222226,1.0000000000000002,1.0,-0.5044195241078991,0.0,0.0,-0.0625,79,162.8,True,False,completed,1.0,1.0,1768.2999999999997,1768.2999999999997,1574.4259377888197,6.524722222222226,0.5044195241078991,0.749523242,0.7153983624833334,0.75,21,0.1794871794871795,8,8,36,0.1978021978021978,0,92,2,0,1105,110.5,0,0,0,0.0,0,0.0,0,0,54,1.529527686536312,46,{},6.800000000000001,23,0.8695652173913043,56,23,140,46,53,204,138,66,13,191,0,138,13,53,13,13,0,191,30,43,0,52,23,191,0,0,138,13,53,108,13,1.8888888888888888,0,10,7084,72.69136179998168,35.33495999983279,0.6804230000125244,0.22841139952652156,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
906,91,train_fatigue_bottleneck_1000906,1000906,fatigue_bottleneck,balanced_cost,388,388,0,0.0,388,0,0.0,0,0.0,1.7252588920300638,1.7877588920300638,-0.0625,1.7252588920300638,1.7877588920300636,2.220446049250313e-16,quality,-1265.599999999997,-1095.351320164231,-2.911388888888892,1.0,1.0,-0.42448221593987284,0.0,0.0,-0.0625,71,140.20000000000002,True,False,completed,1.0,1.0,1265.599999999997,1265.599999999997,1095.351320164231,2.9113888888888924,0.42448221593987284,0.7497256323,0.7252650148999992,0.75,339,0.7136842105263158,68,68,264,0.7652173913043478,0,66,1,0,924,92.4,0,0,0,0.0,0,0.0,0,0,49,0.9835130423307419,38,{},20.5,19,0.8947368421052632,52,19,176,38,103,289,172,117,14,275,0,172,14,103,14,14,0,275,25,161,1,103,158,275,0,0,172,14,103,86,56,3.36046511627907,0,10,7084,72.69136179998168,35.33495999983279,0.40369139998801984,0.30469069999526255,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
907,91,train_easy_1000907,1000907,easy,downtime_dominant,148,148,0,0.0,148,0,0.0,0,0.0,1.809545992670427,1.872045992670427,-0.0625,1.809545992670427,1.8720459926704272,-2.220446049250313e-16,quality,-466.39999999999986,-336.26794711542004,-12.684722222222222,0.9999999999999997,1.0,-0.25590801465914564,0.0,0.0,-0.0625,47,175.8,True,False,completed,1.0,1.0,466.39999999999986,466.39999999999986,336.26794711542004,12.684722222222222,0.25590801465914564,0.14350000000000004,0.11335527083333337,0.75,0,0.0,0,0,0,0.0,3,42,0,0,1554,155.4,0,0,0,0.0,0,0.0,0,0,16,1.1223278865218163,14,{},0.0,7,1.0,40,7,73,14,14,87,73,14,0,87,0,73,0,14,0,0,0,87,7,7,0,14,0,87,0,0,73,0,14,61,4,1.4262295081967213,0,10,7084,72.69136179998168,35.33495999983279,0.16780689998995513,0.10548039976856671,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
908,91,train_easy_1000908,1000908,easy,labor_dominant,146,146,0,0.0,146,0,0.0,0,0.0,1.8246692173264083,1.8871692173264083,-0.0625,1.8246692173264083,1.8871692173264085,-2.220446049250313e-16,quality,-428.20000000000005,-307.75479547766,-6.6788888888888875,1.0,1.0,-0.22566156534718296,0.0,0.0,-0.0625,40,175.10000000000002,True,False,completed,1.0,1.0,428.20000000000005,428.20000000000005,307.75479547766,6.678888888888888,0.22566156534718296,0.12950000000000003,0.11583333333333334,0.75,0,0.0,0,0,0,0.0,2,51,0,0,1473,147.3,0,0,0,0.0,0,0.0,0,0,14,1.0928510129451752,18,{},0.0,9,1.0,31,9,70,18,18,87,69,18,0,87,0,69,0,18,0,0,0,87,9,9,0,18,0,87,0,0,69,0,18,59,5,1.4745762711864407,0,10,7084,72.69136179998168,35.33495999983279,0.16624380002031103,0.10397560012643225,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
909,91,train_worker_bottleneck_1000909,1000909,worker_bottleneck,fixed_cost_dominant,332,332,0,0.0,332,0,0.0,0,0.0,1.7095849416234168,1.7720849416234168,-0.0625,1.7095849416234168,1.7720849416234166,2.220446049250313e-16,quality,-1613.3,-858.8451752120001,-8.994722222222217,1.0000000000000002,1.0,-0.4558301167531671,0.0,0.0,-0.0625,82,160.4,True,False,completed,1.0,1.0,1613.3,1613.3,858.8451752120001,8.994722222222219,0.4558301167531671,0.4271509321,0.3968339869500001,0.75,0,0.0,18,18,0,0.0,0,106,0,0,1179,117.9,0,0,0,0.0,0,0.0,0,0,57,1.929080218076706,42,{},4.6000000000000005,21,1.0,61,21,152,42,56,211,150,61,5,206,0,150,5,56,5,5,0,206,22,57,0,56,0,206,0,0,150,5,56,113,44,1.8672566371681416,0,10,7084,72.69136179998168,35.33495999983279,1.5292097000055946,0.23910490030539222,74.68238000001293,parallel_episode_batch,not_promoted,8.641849985128051e-05,0.0104782758664753,0.10261457552713854,0.00429941029896171,5.065891388780399e-07,0.0,0.9999794017624211,0.1983020955839337,0.04954954954954955,1.4335614442825317,1.6332178115844727,0.22835110127925873,-0.009387634694576263,0.10518977046012878,1.6426054239273071,0.1877840757369995,0.7878022193908691,2.5e-05,-0.3045891225337982,-0.32111668586730957,-0.3206191062927246,0.3169136047363281,0.19768261909484863,-0.2165016084909439,-0.30671972036361694,0.3100542426109314,-0.2490851730108261,-0.21223609149456024,-0.205373153090477,-0.1546671837568283,0.15536075830459595,0.018149040639400482,0.01869852840900421,0.01798621006309986,0.01798621006309986
910,92,train_balanced_1000910,1000910,balanced,balanced_cost,205,205,0,0.0,205,0,0.0,0,0.0,1.7692182486119956,1.8317182486119956,-0.0625,1.7692182486119956,1.831718248611996,-4.440892098500626e-16,quality,-727.1,-544.1440961172203,-13.369166666666667,0.9999999999999998,1.0,-0.336563502776008,0.0,0.0,-0.0625,58,229.3,True,False,completed,1.0,1.0,727.1,727.1,544.1440961172203,13.369166666666667,0.336563502776008,0.158537825,0.14357297083333334,0.75,0,0.0,0,0,0,0.0,2,77,0,1,1738,173.8,0,0,0,0.0,0,0.0,0,0,23,1.6351242437958717,26,{},0.0,13,1.0,45,13,96,26,25,118,93,25,0,118,0,93,0,25,0,0,0,118,13,13,1,25,0,116,0,0,93,0,25,84,4,1.4047619047619047,0,10,2084,11.11363189999247,7.462656099989545,0.2768782000057399,0.2166110999241937,21.126950400008354,parallel_episode_batch,not_promoted,-0.00028836356024398947,0.0001004340983027677,0.34902525941530865,-0.003728399656459012,0.0001555971647659052,0.002840909090909091,0.999914060939442,0.09429012896549521,0.0,0.3834713399410248,1.5147156715393066,0.28273680806159973,-0.0012017837725579739,0.009398250840604305,1.515917420387268,0.27946680784225464,0.9988951086997986,2.5e-05,-0.3047073185443878,-0.3211241066455841,-0.32062628865242004,0.3169686794281006,0.19768452644348145,-0.21659015119075775,-0.30676397681236267,0.31014788150787354,-0.2491280734539032,-0.21236570179462433,-0.20538273453712463,-0.15475769340991974,0.15541140735149384,0.018142253160476685,0.018701117485761642,0.01798621006309986,0.01798621006309986
911,92,train_balanced_1000911,1000911,balanced,downtime_dominant,165,165,0,0.0,165,0,0.0,0,0.0,1.807321738911455,1.869821738911455,-0.0625,1.807321738911455,1.8698217389114549,2.220446049250313e-16,quality,-603.1999999999998,-413.3836896918,-1.375555555555555,0.9999999999999998,1.0,-0.26035652217709015,0.0,0.0,-0.0625,52,213.3,True,False,completed,1.0,1.0,603.1999999999998,603.1999999999998,413.3836896918,1.375555555555555,0.26035652217709015,0.1479,0.12711666666666668,0.75,0,0.0,0,0,0,0.0,1,43,0,0,1856,185.60000000000002,0,0,0,0.0,0,0.0,0,0,18,0.8860759735107422,16,{},0.0,8,1.0,44,8,81,16,16,98,81,17,1,97,0,81,1,16,1,1,0,97,9,8,0,16,0,95,0,0,81,1,16,68,5,1.4411764705882353,0,10,2084,11.11363189999247,7.462656099989545,0.1595484999998007,0.1754923999251332,21.126950400008354,parallel_episode_batch,not_promoted,-0.00028836356024398947,0.0001004340983027677,0.34902525941530865,-0.003728399656459012,0.0001555971647659052,0.002840909090909091,0.999914060939442,0.09429012896549521,0.0,0.3834713399410248,1.5147156715393066,0.28273680806159973,-0.0012017837725579739,0.009398250840604305,1.515917420387268,0.27946680784225464,0.9988951086997986,2.5e-05,-0.3047073185443878,-0.3211241066455841,-0.32062628865242004,0.3169686794281006,0.19768452644348145,-0.21659015119075775,-0.30676397681236267,0.31014788150787354,-0.2491280734539032,-0.21236570179462433,-0.20538273453712463,-0.15475769340991974,0.15541140735149384,0.018142253160476685,0.018701117485761642,0.01798621006309986,0.01798621006309986
912,92,train_balanced_1000912,1000912,balanced,labor_dominant,133,133,0,0.0,133,0,0.0,0,0.0,1.8377560598025169,1.9002560598025169,-0.0625,1.8377560598025169,1.9002560598025167,2.220446049250313e-16,quality,-522.4999999999999,-168.20107039781996,-1.1833333333333331,1.0,1.0,-0.1994878803949668,0.0,0.0,-0.0625,46,193.70000000000002,True,False,completed,1.0,1.0,522.4999999999999,522.4999999999999,168.20107039781996,1.1833333333333331,0.1994878803949668,0.1286342413,0.109115036,0.75,0,0.0,0,0,0,0.0,2,28,0,0,1757,175.70000000000002,0,0,0,0.0,0,0.0,0,0,12,0.6824121400713921,10,{},0.0,5,1.0,41,5,67,10,10,76,66,10,0,76,0,66,0,10,0,0,0,76,5,5,0,10,0,76,0,0,66,0,10,57,3,1.3333333333333333,0,10,2084,11.11363189999247,7.462656099989545,0.11815439999918453,0.13778809996438213,21.126950400008354,parallel_episode_batch,not_promoted,-0.00028836356024398947,0.0001004340983027677,0.34902525941530865,-0.003728399656459012,0.0001555971647659052,0.002840909090909091,0.999914060939442,0.09429012896549521,0.0,0.3834713399410248,1.5147156715393066,0.28273680806159973,-0.0012017837725579739,0.009398250840604305,1.515917420387268,0.27946680784225464,0.9988951086997986,2.5e-05,-0.3047073185443878,-0.3211241066455841,-0.32062628865242004,0.3169686794281006,0.19768452644348145,-0.21659015119075775,-0.30676397681236267,0.31014788150787354,-0.2491280734539032,-0.21236570179462433,-0.20538273453712463,-0.15475769340991974,0.15541140735149384,0.018142253160476685,0.018701117485761642,0.01798621006309986,0.01798621006309986
913,92,train_easy_1000913,1000913,easy,downtime_dominant,157,157,0,0.0,157,0,0.0,0,0.0,1.7985219558486918,1.8610219558486918,-0.0625,1.7985219558486918,1.861021955848692,-2.220446049250313e-16,quality,-450.9999999999999,-472.5145685560701,-14.56,1.0,1.0,-0.277956088302616,0.0,0.0,-0.0625,44,185.20000000000002,True,False,completed,1.0,1.0,450.9999999999999,450.9999999999999,472.5145685560701,14.56,0.277956088302616,0.35290000000000005,0.15093333333333334,0.75,0,0.0,0,0,0,0.0,2,55,0,0,1546,154.60000000000002,0,0,0,0.0,0,0.0,0,0,12,1.4000125378370285,20,{},0.0,10,0.9,34,10,74,20,19,91,72,19,0,91,0,72,0,19,0,0,0,91,9,10,0,19,0,91,0,0,72,0,19,62,5,1.467741935483871,0,10,2084,11.11363189999247,7.462656099989545,0.1318304000014905,0.14322280004853383,21.126950400008354,parallel_episode_batch,not_promoted,-0.00028836356024398947,0.0001004340983027677,0.34902525941530865,-0.003728399656459012,0.0001555971647659052,0.002840909090909091,0.999914060939442,0.09429012896549521,0.0,0.3834713399410248,1.5147156715393066,0.28273680806159973,-0.0012017837725579739,0.009398250840604305,1.515917420387268,0.27946680784225464,0.9988951086997986,2.5e-05,-0.3047073185443878,-0.3211241066455841,-0.32062628865242004,0.3169686794281006,0.19768452644348145,-0.21659015119075775,-0.30676397681236267,0.31014788150787354,-0.2491280734539032,-0.21236570179462433,-0.20538273453712463,-0.15475769340991974,0.15541140735149384,0.018142253160476685,0.018701117485761642,0.01798621006309986,0.01798621006309986
