episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale,policy_head_preference_action_scale_production,policy_head_preference_action_scale_worker
290,290,58,0,58,30,train_reconfiguration_bottleneck_1000058,1000058,reconfiguration_bottleneck,balanced_cost,1.0,0.0,0.0,group_anchor_0,309,309,0,0.0,309,0,0.0,0,0.0,1.693047510541335,1.755547510541335,-0.0625,1.693047510541335,1.7555475105413347,2.220446049250313e-16,quality,-1147.9000000000005,-1588.6868017914007,-8.975555555555566,0.9999999999999999,1.0,-0.4889049789173305,0.0,0.0,-0.0625,68,197.10000000000002,True,False,completed,1.0,1.0,1147.9000000000005,1147.9000000000005,1588.6868017914007,8.975555555555562,0.45900183790975785,0.4889049789173305,0.7498531527999999,0.7462006404,0.75,46,0.3382352941176471,9,9,114,0.6129032258064516,0,90,6,0,1308,130.8,0,0,0,0.0,0,0.0,0,0,37,0.0,0,{},11.4,25,0.96,43,25,136,50,55,206,131,75,20,186,0,131,20,55,20,20,0,186,36,52,4,55,43,186,0,0,131,20,55,92,9,2.239130434782609,0,10,2324,12.422777900006622,9.974560100017698,0.18713669999851845,0.2555822001013439,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
291,291,58,1,58,30,train_reconfiguration_bottleneck_1000058,1000058,reconfiguration_bottleneck,balanced_cost,0.0,1.0,0.0,group_anchor_1,315,315,0,0.0,315,0,0.0,0,0.0,1.6289436545206568,1.6914436545206568,-0.0625,1.6289436545206568,1.691443654520657,-2.220446049250313e-16,quality,-1163.8000000000002,-1611.734514011011,-10.086666666666662,0.9999999999999999,1.0,-0.617112690958686,0.0,0.0,-0.0625,68,197.3,True,False,completed,1.0,1.0,1163.8000000000002,1163.8000000000002,1611.734514011011,10.08666666666666,0.46487895302838445,0.617112690958686,0.7499999999999999,0.7211771632166667,0.75,67,0.3701657458563536,15,15,28,0.125,0,107,2,2,1112,111.2,0,0,0,0.0,0,0.0,0,0,37,0.0,0,{},25.1,25,1.0,43,25,139,50,58,164,96,68,10,154,0,96,10,58,10,10,0,154,24,55,4,50,39,154,0,0,96,10,58,87,17,1.8850574712643677,0,10,2324,12.422777900006622,9.974560100017698,0.20608489999722224,0.2814010998554295,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
292,292,58,2,58,30,train_reconfiguration_bottleneck_1000058,1000058,reconfiguration_bottleneck,balanced_cost,0.0,0.0,1.0,group_anchor_2,292,292,0,0.0,292,0,0.0,0,0.0,1.8749772147283994,1.9374772147283994,-0.0625,1.8749772147283994,1.9374772147283996,-2.220446049250313e-16,quality,-1327.4000000000003,-1513.5731835597608,-7.1458333333333295,0.9999999999999999,1.0,-0.12504557054320087,0.0,0.0,-0.0625,68,200.10000000000002,True,False,completed,1.0,1.0,1327.4000000000003,1327.4000000000003,1513.5731835597608,7.145833333333331,0.46825899213765665,0.12504557054320084,0.7499999999999998,0.7375333333333333,0.75,45,0.32608695652173914,10,10,52,0.18439716312056736,0,92,4,3,1406,140.6,0,0,0,0.0,0,0.0,0,0,40,0.0,0,{},14.8,23,0.9565217391304348,45,23,133,46,45,150,90,60,15,135,0,90,15,45,15,15,0,135,21,46,6,36,35,135,0,0,90,15,45,69,13,2.1739130434782608,0,10,2324,12.422777900006622,9.974560100017698,0.20242629999120254,0.3113614000758389,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
293,293,58,3,58,30,train_reconfiguration_bottleneck_1000058,1000058,reconfiguration_bottleneck,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,279,279,0,0.0,279,0,0.0,0,0.0,1.7342441422125474,1.7967441422125474,-0.0625,1.7342441422125474,1.7967441422125476,-2.220446049250313e-16,quality,-1158.8000000000002,-1329.5274201615011,-9.350000000000005,0.9999999999999999,1.0,-0.4065117155749046,0.0,0.0,-0.0625,68,198.0,True,False,completed,1.0,1.0,1158.8000000000002,1158.8000000000002,1329.5274201615011,9.350000000000001,0.4483598914930843,0.4065117155749046,0.7400999999999999,0.5557848462166667,0.75,1,0.009615384615384616,0,0,0,0.0,1,103,0,1,1515,151.5,0,0,0,0.0,0,0.0,0,0,34,0.0,0,{},0.0,22,0.9545454545454546,46,22,126,44,41,141,95,46,5,136,0,95,5,41,5,5,0,136,23,23,2,39,1,136,0,0,95,5,41,86,9,1.6395348837209303,0,10,2324,12.422777900006622,9.974560100017698,0.19966270000441,0.23457829990366008,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
294,294,58,4,58,30,train_reconfiguration_bottleneck_1000058,1000058,reconfiguration_bottleneck,balanced_cost,0.5,0.3,0.2,group_anchor_4,276,276,0,0.0,276,0,0.0,0,0.0,1.7234138302837714,1.7859138302837714,-0.0625,1.7234138302837714,1.785913830283771,4.440892098500626e-16,quality,-1072.0999999999997,-1295.49963565577,-6.47666666666667,0.9999999999999999,1.0,-0.4281723394324581,0.0,0.0,-0.0625,68,178.3,True,False,completed,1.0,1.0,1072.0999999999997,1072.0999999999997,1295.49963565577,6.47666666666667,0.4281723394324581,0.4281723394324581,0.7495,0.6799417816000002,0.75,18,0.1592920353982301,1,1,10,0.08928571428571429,0,95,1,2,1229,122.9,0,0,0,0.0,0,0.0,0,0,41,0.0,0,{},1.1,22,0.9090909090909091,46,22,124,44,40,155,107,48,8,147,0,107,8,40,8,8,0,147,25,26,3,39,16,147,0,0,107,8,40,90,8,1.7222222222222223,0,10,2324,12.422777900006622,9.974560100017698,0.19281050001154654,0.2314082999364473,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
295,295,59,0,59,30,train_easy_1000059,1000059,easy,balanced_cost,1.0,0.0,0.0,group_anchor_0,162,162,0,0.0,162,0,0.0,0,0.0,1.79200516986706,1.85450516986706,-0.0625,1.79200516986706,1.8545051698670605,-4.440892098500626e-16,quality,-492.49999999999994,-317.8452529387801,-15.808888888888893,0.9999999999999997,1.0,-0.29098966026587886,0.0,0.0,-0.0625,50,166.4,True,False,completed,1.0,1.0,492.49999999999994,492.49999999999994,317.8452529387801,15.808888888888893,0.26589534352156985,0.29098966026587886,0.2426000000000001,0.13854102715000002,0.75,0,0.0,0,0,0,0.0,2,44,0,0,1460,146.0,0,0,0,0.0,0,0.0,0,0,24,0.0,0,{},0.0,8,1.0,42,8,80,16,16,95,79,16,0,95,0,79,0,16,0,0,0,95,8,8,0,16,0,95,0,0,79,0,16,66,4,1.4393939393939394,0,10,2324,12.422777900006622,9.974560100017698,0.19185770000331104,0.14215270000568125,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
296,296,59,1,59,30,train_easy_1000059,1000059,easy,balanced_cost,0.0,1.0,0.0,group_anchor_1,163,163,0,0.0,163,0,0.0,0,0.0,1.8159864200808151,1.8784864200808151,-0.0625,1.8159864200808151,1.8784864200808156,-4.440892098500626e-16,quality,-535.3000000000003,-321.05136002829,-4.449166666666668,0.9999999999999997,1.0,-0.243027159838369,0.0,0.0,-0.0625,50,174.0,True,False,completed,1.0,1.0,535.3000000000003,535.3000000000003,321.05136002829,4.449166666666668,0.24348906825286729,0.243027159838369,0.17860000000000004,0.13185000000000002,0.75,0,0.0,0,0,0,0.0,2,42,0,2,1506,150.6,0,0,0,0.0,0,0.0,0,0,21,0.0,0,{},0.0,8,1.0,42,8,81,16,16,76,60,16,0,76,0,60,0,16,0,0,0,76,7,7,0,14,0,76,0,0,60,0,16,53,4,1.4339622641509433,0,10,2324,12.422777900006622,9.974560100017698,0.19020610000006855,0.20751670001482125,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
297,297,59,2,59,30,train_easy_1000059,1000059,easy,balanced_cost,0.0,0.0,1.0,group_anchor_2,176,176,0,0.0,176,0,0.0,0,0.0,1.9011379090960605,1.9636379090960605,-0.0625,1.9011379090960605,1.9636379090960605,0.0,quality,-699.3000000000002,-449.52965420826007,-3.92138888888889,0.9999999999999997,1.0,-0.07272418180787876,0.0,0.0,-0.0625,50,181.3,True,False,completed,1.0,1.0,699.3000000000002,699.3000000000002,449.52965420826007,3.92138888888889,0.2916752904467078,0.07272418180787876,0.16620000000000007,0.1292,0.75,0,0.0,0,0,0,0.0,1,62,0,1,1412,141.20000000000002,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,11,1.0,39,11,85,22,19,71,51,20,1,70,0,51,1,19,1,1,0,70,8,8,0,15,0,70,0,0,51,1,19,43,5,1.6511627906976745,0,10,2324,12.422777900006622,9.974560100017698,0.20224790000065695,0.35450719996879343,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
298,298,59,3,59,30,train_easy_1000059,1000059,easy,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,169,169,0,0.0,169,0,0.0,0,0.0,1.8161477263430217,1.8786477263430217,-0.0625,1.8161477263430217,1.8786477263430217,0.0,quality,-543.9000000000001,-364.19790822034014,-8.772222222222219,0.9999999999999997,1.0,-0.24270454731395663,0.0,0.0,-0.0625,50,168.70000000000002,True,False,completed,1.0,1.0,543.9000000000001,543.9000000000001,364.19790822034014,8.77222222222222,0.2658857260919917,0.24270454731395663,0.21020000000000003,0.13671666666666668,0.75,0,0.0,0,0,0,0.0,2,47,0,3,1514,151.4,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,9,0.8888888888888888,41,9,83,18,18,83,65,18,0,83,0,65,0,18,0,0,0,83,7,9,0,16,0,83,0,0,65,0,18,54,7,1.537037037037037,0,10,2324,12.422777900006622,9.974560100017698,0.20530370000051335,0.1876155999925686,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
299,299,59,4,59,30,train_easy_1000059,1000059,easy,balanced_cost,0.5,0.3,0.2,group_anchor_4,183,183,0,0.0,183,0,0.0,0,0.0,1.7845417199492246,1.8470417199492246,-0.0625,1.7845417199492246,1.8470417199492244,2.220446049250313e-16,quality,-543.2,-488.1512605397702,-17.432500000000008,0.9999999999999997,1.0,-0.30591656010155127,0.0,0.0,-0.0625,50,178.20000000000002,True,False,completed,1.0,1.0,543.2,543.2,488.1512605397702,17.432500000000008,0.30591656010155127,0.30591656010155127,0.36450000000000005,0.1703166666666667,0.75,0,0.0,0,0,0,0.0,2,67,0,0,1386,138.6,0,0,0,0.0,0,0.0,0,0,22,0.0,0,{},0.0,12,0.9166666666666666,38,12,86,24,23,100,77,23,0,100,0,77,0,23,0,0,0,100,10,12,0,22,0,100,0,0,77,0,23,65,4,1.5384615384615385,0,10,2324,12.422777900006622,9.974560100017698,0.1986003000056371,0.16195269995660055,19.39328539998678,parallel_episode_batch,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
300,300,60,0,60,31,train_high_arrival_pressure_1000060,1000060,high_arrival_pressure,fixed_cost_dominant,1.0,0.0,0.0,group_anchor_0,265,265,0,0.0,265,0,0.0,0,0.0,1.6563343424028012,1.7188343424028012,-0.0625,1.6563343424028012,1.718834342402801,2.220446049250313e-16,quality,-1541.7999999999997,-597.5826752792101,-15.925833333333335,1.0000000000000002,1.0,-0.5623313151943978,0.0,0.0,-0.0625,79,144.9,True,False,completed,1.0,1.0,1541.7999999999997,1541.7999999999997,597.5826752792101,15.925833333333335,0.44169634242117284,0.5623313151943978,0.3961537946,0.26401861951666666,0.75,0,0.0,0,0,0,0.0,1,79,0,0,1149,114.9,0,0,0,0.0,0,0.0,0,0,48,0.0,0,{},0.0,15,0.8666666666666667,64,15,127,30,29,154,122,32,3,151,0,122,3,29,3,3,0,151,16,16,0,29,0,151,0,0,122,3,29,104,13,1.4807692307692308,0,10,2264,12.561283799994271,10.173079699918162,0.1653814000019338,0.17757599994365592,20.70049430000654,parallel_episode_batch,pending,0.0005582781094643804,0.00042291306716732733,0.5329602128929563,-0.004559866728312854,1.722151352654164e-05,0.0,1.0000872570607398,0.08890856843855646,0.0,0.0,0.0,0.0,0.0,2.4905393719673157,2.6927691631846957,0.0,0.0,0.40846163034439087,1.5461112260818481,0.28595730662345886,0.002258148044347763,0.023855607956647873,1.5438529253005981,0.29050374031066895,0.9930405020713806,5e-05,-0.2989014983177185,-0.3046116232872009,-0.20342718064785004,-0.20314744114875793,-0.2028825432062149,0.30042412877082825,-0.30198487639427185,-0.30249255895614624,-0.20028941333293915,-0.20071882009506226,-0.20221276581287384,0.01798626407980919,0.12159568071365356,0.01798621006309986,0.1203283742070198,1.0075358152389526,1.0075358152389526,1.0075358152389526
301,301,60,1,60,31,train_high_arrival_pressure_1000060,1000060,high_arrival_pressure,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,274,274,0,0.0,274,0,0.0,0,0.0,1.736691159983183,1.799191159983183,-0.0625,1.736691159983183,1.7991911599831831,-2.220446049250313e-16,quality,-1754.3000000000002,-671.1723702936406,-10.061388888888894,1.0000000000000002,1.0,-0.40161768003363374,0.0,0.0,-0.0625,79,174.70000000000002,True,False,completed,1.0,1.0,1754.3000000000002,1754.3000000000002,671.1723702936406,10.061388888888896,0.4508951922565397,0.40161768003363374,0.33660000000000007,0.23121029316666666,0.75,0,0.0,0,0,0,0.0,1,88,0,5,1446,144.6,0,0,0,0.0,0,0.0,0,0,45,0.0,0,{},0.0,17,0.8235294117647058,62,17,133,34,28,123,91,32,4,119,0,91,4,28,4,4,0,119,12,18,1,25,0,119,0,0,91,4,28,74,10,1.662162162162162,0,10,2264,12.561283799994271,10.173079699918162,0.1783141999912914,0.3048028999764938,20.70049430000654,parallel_episode_batch,pending,0.0005582781094643804,0.00042291306716732733,0.5329602128929563,-0.004559866728312854,1.722151352654164e-05,0.0,1.0000872570607398,0.08890856843855646,0.0,0.0,0.0,0.0,0.0,2.4905393719673157,2.6927691631846957,0.0,0.0,0.40846163034439087,1.5461112260818481,0.28595730662345886,0.002258148044347763,0.023855607956647873,1.5438529253005981,0.29050374031066895,0.9930405020713806,5e-05,-0.2989014983177185,-0.3046116232872009,-0.20342718064785004,-0.20314744114875793,-0.2028825432062149,0.30042412877082825,-0.30198487639427185,-0.30249255895614624,-0.20028941333293915,-0.20071882009506226,-0.20221276581287384,0.01798626407980919,0.12159568071365356,0.01798621006309986,0.1203283742070198,1.0075358152389526,1.0075358152389526,1.0075358152389526
302,302,60,2,60,31,train_high_arrival_pressure_1000060,1000060,high_arrival_pressure,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,287,287,0,0.0,287,0,0.0,0,0.0,1.9103455318724158,1.9728455318724158,-0.0625,1.9103455318724158,1.9728455318724156,2.220446049250313e-16,quality,-1688.7000000000003,-807.1336135129401,-2.871388888888893,1.0000000000000002,1.0,-0.05430893625516853,0.0,0.0,-0.0625,79,149.5,True,False,completed,1.0,1.0,1688.7000000000003,1688.7000000000003,807.1336135129401,2.871388888888893,0.43714714450732406,0.05430893625516854,0.32820000000000005,0.26355,0.75,0,0.0,0,0,19,0.045563549160671464,1,103,1,2,1041,104.10000000000001,0,0,0,0.0,0,0.0,0,0,39,0.0,0,{},0.0,20,0.9,59,20,131,40,37,133,92,41,4,129,0,92,4,37,4,4,0,129,17,19,1,31,2,129,0,0,92,4,37,82,6,1.6219512195121952,0,10,2264,12.561283799994271,10.173079699918162,0.18340479998732917,0.2910207998502301,20.70049430000654,parallel_episode_batch,pending,0.0005582781094643804,0.00042291306716732733,0.5329602128929563,-0.004559866728312854,1.722151352654164e-05,0.0,1.0000872570607398,0.08890856843855646,0.0,0.0,0.0,0.0,0.0,2.4905393719673157,2.6927691631846957,0.0,0.0,0.40846163034439087,1.5461112260818481,0.28595730662345886,0.002258148044347763,0.023855607956647873,1.5438529253005981,0.29050374031066895,0.9930405020713806,5e-05,-0.2989014983177185,-0.3046116232872009,-0.20342718064785004,-0.20314744114875793,-0.2028825432062149,0.30042412877082825,-0.30198487639427185,-0.30249255895614624,-0.20028941333293915,-0.20071882009506226,-0.20221276581287384,0.01798626407980919,0.12159568071365356,0.01798621006309986,0.1203283742070198,1.0075358152389526,1.0075358152389526,1.0075358152389526
