episode,instance_id,reward,expected_reward,reward_identity_error,terminated,truncated,task_succeeded,task_failed,terminal_reason,completed_order_ratio,completed_operation_ratio,initial_progress,operation_progress,initial_preference_quality_score,preference_quality_score,flow_time_objective,reconfiguration_cost,worker_load_variance,preference_key,step_count,policy_step_count,forced_action_count,forced_action_ratio,reward_flow,reward_cost,reward_variance,reward_operation_progress,reward_quality,reward_feasibility_shaping
407,train_machine_bottleneck_1000406,0.5066497783407219,0.5066497783407219,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4933502216592781,1168.5000000000005,1222.0410867878302,92.11472222222221,d17fb47064bdfcb2,295,295,0,0.0,-1168.5000000000005,-1222.0410867878302,-92.11472222222221,1.0,-0.4933502216592781,0.0
408,train_balanced_1000407,0.6344842172050972,0.6344842172050971,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.365515782794903,691.3,479.60131305875,46.745833333333316,d17fb47064bdfcb2,198,198,0,0.0,-691.3,-479.60131305875,-46.745833333333316,1.0,-0.365515782794903,0.0
409,train_high_arrival_pressure_1000408,0.4665448466233817,0.4665448466233817,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5334551533766183,1372.0999999999997,882.6598663366609,76.08472222222225,d17fb47064bdfcb2,281,281,0,0.0,-1372.0999999999997,-882.6598663366609,-76.08472222222225,1.0,-0.5334551533766183,0.0
410,train_reconfiguration_bottleneck_1000409,0.46639978234676827,0.46639978234676827,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5336002176532317,1372.8999999999999,967.8690683253305,47.43583333333333,d17fb47064bdfcb2,294,294,0,0.0,-1372.8999999999999,-967.8690683253305,-47.43583333333333,1.0,-0.5336002176532317,0.0
411,train_reconfiguration_bottleneck_1000410,0.4956424765602413,0.4956424765602413,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5043575234397587,1221.1000000000001,1698.4506091888315,4.605833333333323,d17fb47064bdfcb2,340,340,0,0.0,-1221.1000000000001,-1698.4506091888315,-4.605833333333323,1.0,-0.5043575234397587,0.0
412,train_balanced_1000411,0.5432076411208184,0.5432076411208184,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4567923588791815,1009.1,944.7187725791201,75.1655555555556,d17fb47064bdfcb2,290,290,0,0.0,-1009.1,-944.7187725791201,-75.1655555555556,1.0,-0.4567923588791815,0.0
413,train_balanced_1000412,0.68259385665529,0.68259385665529,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3174061433447099,558.0000000000001,320.22220059209,24.92555555555556,d17fb47064bdfcb2,147,147,0,0.0,-558.0000000000001,-320.22220059209,-24.92555555555556,1.0,-0.3174061433447099,0.0
414,train_balanced_1000413,0.5631951940676772,0.5631951940676772,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4368048059323228,930.7000000000003,916.2491837762796,96.63805555555554,d17fb47064bdfcb2,270,270,0,0.0,-930.7000000000003,-916.2491837762796,-96.63805555555554,1.0,-0.4368048059323228,0.0
415,train_easy_1000414,0.6798866855524075,0.6798866855524079,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.320113314447592,564.9999999999999,392.275913152,10.44805555555556,d17fb47064bdfcb2,172,172,0,0.0,-564.9999999999999,-392.275913152,-10.44805555555556,1.0,-0.320113314447592,0.0
416,train_high_arrival_pressure_1000415,0.4037277529186154,0.4037277529186154,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5962722470813846,1772.2999999999986,777.6501909943603,119.7291666666667,d17fb47064bdfcb2,280,280,0,0.0,-1772.2999999999986,-777.6501909943603,-119.7291666666667,1.0,-0.5962722470813846,0.0
417,train_balanced_1000416,0.5527152134862512,0.5527152134862512,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.44728478651374876,971.1,864.68508439434,187.2347222222222,d17fb47064bdfcb2,290,290,0,0.0,-971.1,-864.68508439434,-187.2347222222222,1.0,-0.44728478651374876,0.0
418,train_machine_bottleneck_1000417,0.48715138229204713,0.48715138229204713,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5128486177079529,1263.3000000000004,1000.5423352215397,88.18805555555555,d17fb47064bdfcb2,305,305,0,0.0,-1263.3000000000004,-1000.5423352215397,-88.18805555555555,1.0,-0.5128486177079529,0.0
419,train_worker_bottleneck_1000418,0.44717719396310784,0.44717719396310784,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5528228060368922,1483.5000000000002,1034.6299362482798,35.924722222222215,d17fb47064bdfcb2,294,294,0,0.0,-1483.5000000000002,-1034.6299362482798,-35.924722222222215,1.0,-0.5528228060368922,0.0
420,train_balanced_1000419,0.5908419497784343,0.5908419497784344,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4091580502215656,830.9999999999998,855.8879450589599,39.61805555555557,d17fb47064bdfcb2,241,241,0,0.0,-830.9999999999998,-855.8879450589599,-39.61805555555557,1.0,-0.4091580502215656,0.0
421,train_reconfiguration_bottleneck_1000420,0.4881025015253203,0.4881025015253203,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5118974984746797,1258.5,2090.5693984993227,11.158888888888876,d17fb47064bdfcb2,364,364,0,0.0,-1258.5,-2090.5693984993227,-11.158888888888876,1.0,-0.5118974984746797,0.0
422,train_easy_1000421,0.7081735025081145,0.7081735025081146,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.29182649749188544,494.5,398.8084767508,24.538888888888895,d17fb47064bdfcb2,156,156,0,0.0,-494.5,-398.8084767508,-24.538888888888895,1.0,-0.29182649749188544,0.0
423,train_worker_bottleneck_1000422,0.4790992933285424,0.4790992933285424,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5209007066714576,1304.7,766.15728780462,47.54666666666669,d17fb47064bdfcb2,268,268,0,0.0,-1304.7,-766.15728780462,-47.54666666666669,1.0,-0.5209007066714576,0.0
424,train_machine_bottleneck_1000423,0.5022601707684581,0.5022601707684581,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4977398292315419,1189.2,1182.3125748181808,88.87472222222222,d17fb47064bdfcb2,294,294,0,0.0,-1189.2,-1182.3125748181808,-88.87472222222222,1.0,-0.4977398292315419,0.0
425,train_balanced_1000424,0.6286342920006285,0.6286342920006286,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3713657079993714,708.9000000000001,462.16625687987,7.7655555555555535,d17fb47064bdfcb2,197,197,0,0.0,-708.9000000000001,-462.16625687987,-7.7655555555555535,1.0,-0.3713657079993714,0.0
426,train_easy_1000425,0.7176604270079542,0.7176604270079541,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.28233957299204593,472.09999999999997,381.17681948958995,16.28888888888889,d17fb47064bdfcb2,155,155,0,0.0,-472.09999999999997,-381.17681948958995,-16.28888888888889,1.0,-0.28233957299204593,0.0
427,train_fatigue_bottleneck_1000426,0.43506634761801166,0.43506634761801166,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5649336523819883,1558.2,1069.2889789504407,9.7613888888889,d17fb47064bdfcb2,305,305,0,0.0,-1558.2,-1069.2889789504407,-9.7613888888889,1.0,-0.5649336523819883,0.0
428,train_balanced_1000427,0.6581112207963145,0.6581112207963147,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3418887792036854,623.4,508.5957019633899,67.19805555555558,d17fb47064bdfcb2,168,168,0,0.0,-623.4,-508.5957019633899,-67.19805555555558,1.0,-0.3418887792036854,0.0
429,train_worker_bottleneck_1000428,0.4351610095735422,0.4351610095735422,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5648389904264578,1557.6000000000004,1058.2040448355797,14.425555555555556,d17fb47064bdfcb2,308,308,0,0.0,-1557.6000000000004,-1058.2040448355797,-14.425555555555556,1.0,-0.5648389904264578,0.0
430,train_machine_bottleneck_1000429,0.5336653917993419,0.5336653917993419,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.46633460820065814,1048.6,706.8641125049703,47.182222222222215,d17fb47064bdfcb2,272,272,0,0.0,-1048.6,-706.8641125049703,-47.182222222222215,1.0,-0.46633460820065814,0.0
431,train_balanced_1000430,0.5803269174968566,0.5803269174968566,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.41967308250314345,867.8000000000001,840.25165459985,78.77138888888891,d17fb47064bdfcb2,267,267,0,0.0,-867.8000000000001,-840.25165459985,-78.77138888888891,1.0,-0.41967308250314345,0.0
432,train_machine_bottleneck_1000431,0.47986563762146606,0.47986563762146606,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5201343623785339,1300.6999999999998,850.64842670049,30.418055555555554,d17fb47064bdfcb2,280,280,0,0.0,-1300.6999999999998,-850.64842670049,-30.418055555555554,1.0,-0.5201343623785339,0.0
433,train_worker_bottleneck_1000432,0.4651884013025276,0.4651884013025276,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5348115986974724,1379.6000000000001,1226.9703672409096,37.738888888888894,d17fb47064bdfcb2,325,325,0,0.0,-1379.6000000000001,-1226.9703672409096,-37.738888888888894,1.0,-0.5348115986974724,0.0
434,train_easy_1000433,0.6993414534646545,0.6993414534646542,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.30065854653534585,515.9,433.29044949086017,17.2,d17fb47064bdfcb2,174,174,0,0.0,-515.9,-433.29044949086017,-17.2,1.0,-0.30065854653534585,0.0
435,train_machine_bottleneck_1000434,0.49210580274759086,0.49210580274759086,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5078941972524091,1238.4999999999998,1215.0062528686203,67.51666666666665,d17fb47064bdfcb2,286,286,0,0.0,-1238.4999999999998,-1215.0062528686203,-67.51666666666665,1.0,-0.5078941972524091,0.0
436,train_machine_bottleneck_1000435,0.5083668714255454,0.5083668714255454,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.49163312857445457,1160.5,642.4148670204604,51.952222222222225,d17fb47064bdfcb2,257,257,0,0.0,-1160.5,-642.4148670204604,-51.952222222222225,1.0,-0.49163312857445457,0.0
437,train_machine_bottleneck_1000436,0.5282852740479859,0.5282852740479859,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.47171472595201414,1071.5000000000002,682.1997732758504,2.3922222222222214,d17fb47064bdfcb2,257,257,0,0.0,-1071.5000000000002,-682.1997732758504,-2.3922222222222214,1.0,-0.47171472595201414,0.0
438,train_balanced_1000437,0.6294586655476289,0.629458665547629,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.37054133445237103,706.4000000000002,612.0128901629502,37.27666666666667,d17fb47064bdfcb2,194,194,0,0.0,-706.4000000000002,-612.0128901629502,-37.27666666666667,1.0,-0.37054133445237103,0.0
439,train_balanced_1000438,0.6052658125693533,0.6052658125693534,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3947341874306466,782.5999999999999,553.6137846880299,66.03888888888892,d17fb47064bdfcb2,214,214,0,0.0,-782.5999999999999,-553.6137846880299,-66.03888888888892,1.0,-0.3947341874306466,0.0
440,train_balanced_1000439,0.6749535969402104,0.6749535969402105,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3250464030597895,577.8999999999996,385.25301061356015,16.72555555555556,d17fb47064bdfcb2,163,163,0,0.0,-577.8999999999996,-385.25301061356015,-16.72555555555556,1.0,-0.3250464030597895,0.0
441,train_balanced_1000440,0.6397611558351551,0.639761155835155,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36023884416484503,675.6999999999997,585.7636602141802,68.35472222222224,d17fb47064bdfcb2,197,197,0,0.0,-675.6999999999997,-585.7636602141802,-68.35472222222224,1.0,-0.36023884416484503,0.0
442,train_balanced_1000441,0.600120024004801,0.600120024004801,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.39987997599519903,799.6000000000003,696.4140672694597,156.83888888888887,d17fb47064bdfcb2,241,241,0,0.0,-799.6000000000003,-696.4140672694597,-156.83888888888887,1.0,-0.39987997599519903,0.0
443,train_worker_bottleneck_1000442,0.47806860284450825,0.47806860284450825,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5219313971554917,1310.1,1076.0871473073503,59.26333333333336,d17fb47064bdfcb2,261,261,0,0.0,-1310.1,-1076.0871473073503,-59.26333333333336,1.0,-0.5219313971554917,0.0
444,train_easy_1000443,0.6887842957180579,0.6887842957180577,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3112157042819423,542.1999999999999,503.4135456352802,15.284722222222229,d17fb47064bdfcb2,185,185,0,0.0,-542.1999999999999,-503.4135456352802,-15.284722222222229,1.0,-0.3112157042819423,0.0
445,train_reconfiguration_bottleneck_1000444,0.47365304914150386,0.47365304914150386,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5263469508584961,1333.5,1012.0400140608299,56.491388888888885,d17fb47064bdfcb2,301,301,0,0.0,-1333.5,-1012.0400140608299,-56.491388888888885,1.0,-0.5263469508584961,0.0
446,train_balanced_1000445,0.6409229290177857,0.6409229290177856,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35907707098221436,672.3000000000001,392.1717333159799,20.878055555555548,d17fb47064bdfcb2,165,165,0,0.0,-672.3000000000001,-392.1717333159799,-20.878055555555548,1.0,-0.35907707098221436,0.0
447,train_fatigue_bottleneck_1000446,0.4451203679661708,0.4451203679661708,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5548796320338292,1495.8999999999999,1613.9651126138897,11.184722222222225,d17fb47064bdfcb2,329,329,0,0.0,-1495.8999999999999,-1613.9651126138897,-11.184722222222222,1.0,-0.5548796320338292,0.0
448,train_fatigue_bottleneck_1000447,0.3782029058589933,0.3782029058589933,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6217970941410067,1972.9,1389.0587761179397,1.2958333333333372,d17fb47064bdfcb2,339,339,0,0.0,-1972.9,-1389.0587761179397,-1.2958333333333372,1.0,-0.6217970941410067,0.0
449,train_machine_bottleneck_1000448,0.45087356753710306,0.45087356753710306,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5491264324628969,1461.5000000000002,844.71026487466,34.05333333333334,d17fb47064bdfcb2,283,283,0,0.0,-1461.5000000000002,-844.71026487466,-34.05333333333334,1.0,-0.5491264324628969,0.0
450,train_machine_bottleneck_1000449,0.4701273261508324,0.4701273261508324,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5298726738491676,1352.5000000000005,807.2946594662201,91.42249999999997,d17fb47064bdfcb2,282,282,0,0.0,-1352.5000000000005,-807.2946594662201,-91.42249999999997,1.0,-0.5298726738491676,0.0
451,train_balanced_1000450,0.6240249609984396,0.6240249609984398,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3759750390015601,723.0000000000001,492.1496438294999,38.53555555555554,d17fb47064bdfcb2,198,198,0,0.0,-723.0000000000001,-492.1496438294999,-38.53555555555554,1.0,-0.3759750390015601,0.0
452,train_balanced_1000451,0.5800183672482963,0.5800183672482963,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.41998163275170375,868.9,549.1297254188901,43.15583333333334,d17fb47064bdfcb2,226,226,0,0.0,-868.9,-549.1297254188901,-43.15583333333334,1.0,-0.41998163275170375,0.0
453,train_fatigue_bottleneck_1000452,0.42973785990545765,0.42973785990545765,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5702621400945423,1592.3999999999999,1360.4781588250996,44.664722222222245,d17fb47064bdfcb2,321,321,0,0.0,-1592.3999999999999,-1360.4781588250996,-44.66472222222225,1.0,-0.5702621400945423,0.0
454,train_easy_1000453,0.6920415224913492,0.6920415224913494,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3079584775086505,534.0,417.8011530544699,21.105833333333337,d17fb47064bdfcb2,166,166,0,0.0,-534.0,-417.8011530544699,-21.105833333333337,1.0,-0.3079584775086505,0.0
455,train_fatigue_bottleneck_1000454,0.3397123768542635,0.3397123768542635,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6602876231457365,2332.3999999999987,1940.063081990888,15.139166666666673,d17fb47064bdfcb2,441,441,0,0.0,-2332.3999999999987,-1940.063081990888,-15.139166666666673,1.0,-0.6602876231457365,0.0
456,train_worker_bottleneck_1000455,0.45039972976016207,0.45039972976016207,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5496002702398379,1464.3000000000004,856.35347562466,23.120000000000005,d17fb47064bdfcb2,279,279,0,0.0,-1464.3000000000004,-856.35347562466,-23.120000000000005,1.0,-0.5496002702398379,0.0
457,train_balanced_1000456,0.6144707870346666,0.6144707870346665,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3855292129653335,752.8999999999997,1083.8448875224003,40.394722222222235,d17fb47064bdfcb2,235,235,0,0.0,-752.8999999999997,-1083.8448875224003,-40.394722222222235,1.0,-0.3855292129653335,0.0
458,train_reconfiguration_bottleneck_1000457,0.46583850931677007,0.46583850931677007,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5341614906832299,1376.0000000000002,1893.8317043245995,23.568888888888882,d17fb47064bdfcb2,380,380,0,0.0,-1376.0000000000002,-1893.8317043245995,-23.568888888888882,1.0,-0.5341614906832299,0.0
459,train_fatigue_bottleneck_1000458,0.45004500450045015,0.45004500450045015,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5499549954995498,1466.3999999999996,1031.1133024345493,21.50555555555555,d17fb47064bdfcb2,295,295,0,0.0,-1466.3999999999996,-1031.1133024345493,-21.505555555555546,1.0,-0.5499549954995498,0.0
460,train_balanced_1000459,0.6462035541195474,0.6462035541195477,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3537964458804523,656.9999999999998,680.9981857544602,41.81888888888891,d17fb47064bdfcb2,186,186,0,0.0,-656.9999999999998,-680.9981857544602,-41.8188888888889,1.0,-0.3537964458804523,0.0
461,train_high_arrival_pressure_1000460,0.4245533345126481,0.4245533345126481,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5754466654873519,1626.5000000000002,541.2045200174601,33.47805555555557,d17fb47064bdfcb2,260,260,0,0.0,-1626.5000000000002,-541.2045200174601,-33.47805555555557,1.0,-0.5754466654873519,0.0
462,train_fatigue_bottleneck_1000461,0.475040576382566,0.475040576382566,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.524959423617434,1326.1000000000001,991.6470235711597,21.79222222222222,d17fb47064bdfcb2,254,254,0,0.0,-1326.1000000000001,-991.6470235711597,-21.79222222222222,1.0,-0.524959423617434,0.0
463,train_fatigue_bottleneck_1000462,0.37481259370314834,0.37481259370314834,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6251874062968517,2001.6000000000004,2896.433646036948,17.915555555555542,d17fb47064bdfcb2,416,416,0,0.0,-2001.6000000000004,-2896.433646036948,-17.915555555555542,1.0,-0.6251874062968517,0.0
464,train_balanced_1000463,0.6603929337956083,0.6603929337956084,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3396070662043916,617.1,295.98043968608005,26.263333333333335,d17fb47064bdfcb2,165,165,0,0.0,-617.1,-295.98043968608005,-26.263333333333335,1.0,-0.3396070662043916,0.0
465,train_balanced_1000464,0.6510063473118861,0.6510063473118863,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.34899365268811366,643.3,686.6432944819801,14.240000000000002,d17fb47064bdfcb2,184,184,0,0.0,-643.3,-686.6432944819801,-14.240000000000006,1.0,-0.34899365268811366,0.0
466,train_balanced_1000465,-0.011764705882352566,-0.0117647058823529,0.0,False,True,False,True,unrecoverable_deadlock,0.9411764705882353,0.9852941176470589,0.0,0.9882352941176471,0.0,1.0,1146.0000000000005,961.66675934381,59.11555555555555,d17fb47064bdfcb2,252,252,0,0.0,-1146.0000000000005,-961.66675934381,-59.11555555555555,0.9882352941176471,-1.0,0.0
467,train_high_arrival_pressure_1000466,0.43776448270830304,0.43776448270830304,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.562235517291697,1541.2000000000005,892.0956354166694,99.86222222222223,d17fb47064bdfcb2,313,313,0,0.0,-1541.2000000000005,-892.0956354166694,-99.86222222222223,1.0,-0.562235517291697,0.0
468,train_reconfiguration_bottleneck_1000467,-0.01388888888888884,-0.01388888888888884,0.0,False,True,False,True,unrecoverable_deadlock,0.9444444444444444,0.9876543209876543,0.0,0.9861111111111112,0.0,1.0,1783.199999999999,3300.642369412211,20.538888888888902,d17fb47064bdfcb2,417,417,0,0.0,-1783.199999999999,-3300.642369412211,-20.5388888888889,0.9861111111111112,-1.0,0.0
469,train_high_arrival_pressure_1000468,0.45943565986446655,0.45943565986446655,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5405643401355334,1411.8999999999996,1283.5001047591004,34.315555555555555,d17fb47064bdfcb2,291,291,0,0.0,-1411.8999999999996,-1283.5001047591004,-34.315555555555555,1.0,-0.5405643401355334,0.0
470,train_worker_bottleneck_1000469,0.42791427450700714,0.42791427450700714,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5720857254929929,1604.3,1297.8575088383502,3.692222222222227,d17fb47064bdfcb2,339,339,0,0.0,-1604.3,-1297.8575088383502,-3.6922222222222256,1.0,-0.5720857254929929,0.0
471,train_balanced_1000470,0.5712381587090019,0.5712381587090019,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4287618412909981,900.6999999999997,791.0429079067403,93.41138888888891,d17fb47064bdfcb2,246,246,0,0.0,-900.6999999999997,-791.0429079067403,-93.41138888888891,1.0,-0.4287618412909981,0.0
472,train_balanced_1000471,0.6137479541734864,0.6137479541734863,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3862520458265138,755.1999999999997,543.7145595352799,88.19888888888887,d17fb47064bdfcb2,223,223,0,0.0,-755.1999999999997,-543.7145595352799,-88.19888888888887,1.0,-0.3862520458265138,0.0
473,train_reconfiguration_bottleneck_1000472,0.45597902496485154,0.45597902496485154,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5440209750351485,1431.7000000000005,1640.7527181959792,12.118055555555571,d17fb47064bdfcb2,326,326,0,0.0,-1431.7000000000005,-1640.7527181959792,-12.118055555555571,1.0,-0.5440209750351485,0.0
474,train_worker_bottleneck_1000473,0.4441647851352851,0.4441647851352851,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5558352148647149,1501.7,941.1396569884299,22.944722222222214,d17fb47064bdfcb2,290,290,0,0.0,-1501.7,-941.1396569884299,-22.944722222222214,1.0,-0.5558352148647149,0.0
475,train_fatigue_bottleneck_1000474,0.4961753152780649,0.4961753152780649,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5038246847219351,1218.5000000000007,1181.5780515541699,21.038888888888895,d17fb47064bdfcb2,256,256,0,0.0,-1218.5000000000007,-1181.5780515541699,-21.038888888888895,1.0,-0.5038246847219351,0.0
476,train_fatigue_bottleneck_1000475,0.4349717268377554,0.4349717268377554,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5650282731622446,1558.800000000001,1081.0903693348205,19.44916666666667,d17fb47064bdfcb2,258,258,0,0.0,-1558.800000000001,-1081.0903693348205,-19.44916666666667,1.0,-0.5650282731622446,0.0
477,train_balanced_1000476,0.5433552184740775,0.5433552184740774,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4566447815259226,1008.5000000000003,864.7522721480603,35.024722222222245,d17fb47064bdfcb2,277,277,0,0.0,-1008.5000000000003,-864.7522721480603,-35.024722222222245,1.0,-0.4566447815259226,0.0
478,train_machine_bottleneck_1000477,0.4327131112072695,0.4327131112072695,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5672868887927305,1573.2,823.7184021225797,3.158888888888891,d17fb47064bdfcb2,297,297,0,0.0,-1573.2,-823.7184021225797,-3.158888888888891,1.0,-0.5672868887927305,0.0
479,train_reconfiguration_bottleneck_1000478,0.45945325063174813,0.45945325063174813,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5405467493682519,1411.8000000000004,1231.3219695728499,13.195555555555543,d17fb47064bdfcb2,339,339,0,0.0,-1411.8000000000004,-1231.3219695728499,-13.195555555555543,1.0,-0.5405467493682519,0.0
480,train_high_arrival_pressure_1000479,0.42240135168432547,0.42240135168432547,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5775986483156745,1640.9000000000003,727.88804184534,57.33333333333337,d17fb47064bdfcb2,263,263,0,0.0,-1640.9000000000003,-727.88804184534,-57.33333333333337,1.0,-0.5775986483156745,0.0
481,train_machine_bottleneck_1000480,0.49972931328863546,0.49972931328863546,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5002706867113645,1201.3,852.3666414533005,17.22888888888888,d17fb47064bdfcb2,287,287,0,0.0,-1201.3,-852.3666414533005,-17.22888888888888,1.0,-0.5002706867113645,0.0
482,train_machine_bottleneck_1000481,0.4628022677311119,0.4628022677311119,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5371977322688881,1392.9,932.5105680782897,23.8,d17fb47064bdfcb2,309,309,0,0.0,-1392.9,-932.5105680782897,-23.8,1.0,-0.5371977322688881,0.0
483,train_high_arrival_pressure_1000482,0.4508058153950184,0.4508058153950184,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5491941846049816,1461.9000000000008,635.6718315857999,97.8480555555556,d17fb47064bdfcb2,253,253,0,0.0,-1461.9000000000008,-635.6718315857999,-97.8480555555556,1.0,-0.5491941846049816,0.0
484,train_fatigue_bottleneck_1000483,0.3564215278602829,0.3564215278602829,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6435784721397171,2166.7999999999997,1629.7309782768905,17.334722222222243,d17fb47064bdfcb2,375,375,0,0.0,-2166.7999999999997,-1629.7309782768905,-17.334722222222243,1.0,-0.6435784721397171,0.0
485,train_balanced_1000484,0.6329113924050636,0.6329113924050633,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36708860759493667,696.0,593.57089377202,51.73666666666666,d17fb47064bdfcb2,196,196,0,0.0,-696.0,-593.57089377202,-51.73666666666666,1.0,-0.36708860759493667,0.0
486,train_high_arrival_pressure_1000485,0.4217185028993148,0.4217185028993148,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5782814971006852,1645.4999999999995,718.0849070868401,95.33,d17fb47064bdfcb2,283,283,0,0.0,-1645.4999999999995,-718.0849070868401,-95.33,1.0,-0.5782814971006852,0.0
487,train_reconfiguration_bottleneck_1000486,0.43763676148796504,0.43763676148796504,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.562363238512035,1542.0,2838.8387800011615,6.563333333333336,d17fb47064bdfcb2,422,422,0,0.0,-1542.0,-2838.8387800011615,-6.563333333333337,1.0,-0.562363238512035,0.0
