episode,instance_id,reward_version,reward,base_reward,unshaped_training_reward,expected_reward,reward_identity_error,terminated,truncated,task_succeeded,task_failed,terminal_reason,completed_order_ratio,completed_operation_ratio,initial_progress,operation_progress,initial_preference_quality_score,preference_quality_score,actual_preference_quality_score,terminal_failure_penalty_configured,terminal_failure_penalty_applied,flow_time_objective,reconfiguration_cost,worker_load_variance,preference_key,step_count,policy_step_count,forced_action_count,forced_action_ratio,reward_flow,reward_cost,reward_variance,reward_operation_progress,reward_quality,reward_failure,reward_feasibility_shaping
60,train_easy_1000059,single_stage_progress_quality_failure_v2,0.6557377049180331,0.6557377049180328,0.6557377049180328,0.6557377049180328,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3442622950819672,0.3442622950819672,1.0,-0.0,630.0,871.1294972175396,32.46888888888889,d17fb47064bdfcb2,244,244,0,0.0,-630.0,-871.1294972175396,-32.46888888888889,1.0,-0.3442622950819672,0.0,0.0
61,train_high_arrival_pressure_1000060,single_stage_progress_quality_failure_v2,0.444148345547413,0.444148345547413,0.444148345547413,0.444148345547413,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.555851654452587,0.555851654452587,1.0,-0.0,1501.7999999999995,1264.2268747337998,43.34555555555556,d17fb47064bdfcb2,332,332,0,0.0,-1501.7999999999995,-1264.2268747337998,-43.34555555555556,1.0,-0.555851654452587,0.0,0.0
62,train_easy_1000061,single_stage_progress_quality_failure_v2,0.7146260123868509,0.7146260123868509,0.7146260123868509,0.7146260123868509,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2853739876131491,0.2853739876131491,1.0,-0.0,479.19999999999993,451.54795890598996,39.28666666666668,d17fb47064bdfcb2,159,159,0,0.0,-479.19999999999993,-451.54795890598996,-39.28666666666668,1.0,-0.2853739876131491,0.0,0.0
63,train_machine_bottleneck_1000062,single_stage_progress_quality_failure_v2,0.47296232066845356,0.47296232066845356,0.47296232066845356,0.47296232066845356,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5270376793315464,0.5270376793315464,1.0,-0.0,1337.1999999999998,1022.2474995206013,125.70805555555559,d17fb47064bdfcb2,313,313,0,0.0,-1337.1999999999998,-1022.2474995206013,-125.70805555555559,1.0,-0.5270376793315464,0.0,0.0
64,train_balanced_1000063,single_stage_progress_quality_failure_v2,0.5756500047970836,0.5756500047970835,0.5756500047970835,0.5756500047970835,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4243499952029165,0.4243499952029165,1.0,-0.0,884.5999999999998,1317.744552380959,24.56916666666668,d17fb47064bdfcb2,322,322,0,0.0,-884.5999999999998,-1317.744552380959,-24.56916666666668,1.0,-0.4243499952029165,0.0,0.0
65,train_balanced_1000064,single_stage_progress_quality_failure_v2,0.5764242482467097,0.5764242482467097,0.5764242482467097,0.5764242482467097,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.42357575175329026,0.42357575175329026,1.0,-0.0,881.7999999999995,1215.85516618864,81.42138888888887,d17fb47064bdfcb2,293,293,0,0.0,-881.7999999999995,-1215.85516618864,-81.42138888888887,1.0,-0.42357575175329026,0.0,0.0
66,train_balanced_1000065,single_stage_progress_quality_failure_v2,0.5920371009916621,0.5920371009916621,0.5920371009916621,0.5920371009916621,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.40796289900833793,0.40796289900833793,1.0,-0.0,826.9000000000002,900.5935887672399,153.0533333333333,d17fb47064bdfcb2,264,264,0,0.0,-826.9000000000002,-900.5935887672399,-153.0533333333333,1.0,-0.40796289900833793,0.0,0.0
67,train_reconfiguration_bottleneck_1000066,single_stage_progress_quality_failure_v2,-0.5780302535640436,0.4219697464359563,-0.5780302535640437,-0.5780302535640437,0.0,False,True,False,True,horizon,0.9333333333333333,0.9855072463768116,0.0,0.9866666666666667,0.0,1.0,0.5646969202307104,1.0,1.0,1556.6999999999996,2368.3526334432413,18.83555555555557,d17fb47064bdfcb2,388,388,0,0.0,-1556.6999999999996,-2368.3526334432413,-18.83555555555557,0.9866666666666667,-0.5646969202307104,-1.0,0.0
68,train_easy_1000067,single_stage_progress_quality_failure_v2,0.69240090012117,0.6924009001211702,0.6924009001211702,0.6924009001211702,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3075990998788299,0.3075990998788299,1.0,-0.0,533.1,686.4213022174403,62.39805555555555,d17fb47064bdfcb2,207,207,0,0.0,-533.1,-686.4213022174403,-62.39805555555555,1.0,-0.3075990998788299,0.0,0.0
69,train_balanced_1000068,single_stage_progress_quality_failure_v2,0.5806638923836254,0.5806638923836254,0.5806638923836254,0.5806638923836254,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4193361076163747,0.4193361076163747,1.0,-0.0,866.5999999999999,880.7600275673602,61.71666666666667,d17fb47064bdfcb2,256,256,0,0.0,-866.5999999999999,-880.7600275673602,-61.71666666666667,1.0,-0.4193361076163747,0.0,0.0
70,train_balanced_1000069,single_stage_progress_quality_failure_v2,0.6266973052015878,0.6266973052015878,0.6266973052015878,0.6266973052015878,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.37330269479841216,0.37330269479841216,1.0,-0.0,714.7999999999996,952.1185967989502,193.42138888888897,d17fb47064bdfcb2,255,255,0,0.0,-714.7999999999996,-952.1185967989502,-193.42138888888897,1.0,-0.37330269479841216,0.0,0.0
71,train_worker_bottleneck_1000070,single_stage_progress_quality_failure_v2,0.38976224503053136,0.38976224503053136,0.38976224503053136,0.38976224503053136,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6102377549694686,0.6102377549694686,1.0,-0.0,1878.7999999999995,2022.9037235616806,6.308055555555565,d17fb47064bdfcb2,431,431,0,0.0,-1878.7999999999995,-2022.9037235616806,-6.308055555555565,1.0,-0.6102377549694686,0.0,0.0
72,train_balanced_1000071,single_stage_progress_quality_failure_v2,-0.5489396969779996,0.4510603030220006,-0.5489396969779994,-0.5489396969779994,0.0,False,True,False,True,horizon,0.9411764705882353,0.9852941176470589,0.0,0.9852941176470589,0.0,1.0,0.5342338146250583,1.0,1.0,1376.4,1722.3077528109702,43.61805555555558,d17fb47064bdfcb2,383,383,0,0.0,-1376.4,-1722.3077528109702,-43.61805555555558,0.9852941176470589,-0.5342338146250583,-1.0,0.0
73,train_balanced_1000072,single_stage_progress_quality_failure_v2,0.5715102157451062,0.5715102157451064,0.5715102157451064,0.5715102157451064,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4284897842548936,0.4284897842548936,1.0,-0.0,899.7,1191.02548430546,64.4813888888889,d17fb47064bdfcb2,288,288,0,0.0,-899.7,-1191.02548430546,-64.4813888888889,1.0,-0.4284897842548936,0.0,0.0
74,train_easy_1000073,single_stage_progress_quality_failure_v2,0.6878367534105239,0.6878367534105239,0.6878367534105239,0.6878367534105239,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.31216324658947614,0.31216324658947614,1.0,-0.0,544.6,677.0199430346302,67.33888888888889,d17fb47064bdfcb2,215,215,0,0.0,-544.6,-677.0199430346302,-67.33888888888889,1.0,-0.31216324658947614,0.0,0.0
75,train_balanced_1000074,single_stage_progress_quality_failure_v2,0.5628253834247927,0.5628253834247925,0.5628253834247925,0.5628253834247925,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4371746165752075,0.4371746165752075,1.0,-0.0,932.0999999999999,1226.866813180131,93.12555555555555,d17fb47064bdfcb2,304,304,0,0.0,-932.0999999999999,-1226.866813180131,-93.12555555555555,1.0,-0.4371746165752075,0.0,0.0
76,train_balanced_1000075,single_stage_progress_quality_failure_v2,0.647004906453874,0.647004906453874,0.647004906453874,0.647004906453874,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.352995093546126,0.352995093546126,1.0,-0.0,654.6999999999999,983.1407654563405,83.56138888888889,d17fb47064bdfcb2,216,216,0,0.0,-654.6999999999999,-983.1407654563405,-83.56138888888889,1.0,-0.352995093546126,0.0,0.0
77,train_balanced_1000076,single_stage_progress_quality_failure_v2,0.618429189857761,0.6184291898577612,0.6184291898577612,0.6184291898577612,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3815708101422388,0.3815708101422388,1.0,-0.0,740.4000000000002,970.8629774451193,105.75999999999998,d17fb47064bdfcb2,243,243,0,0.0,-740.4000000000002,-970.8629774451193,-105.75999999999998,1.0,-0.3815708101422388,0.0,0.0
78,train_balanced_1000077,single_stage_progress_quality_failure_v2,0.5635390250774865,0.5635390250774867,0.5635390250774867,0.5635390250774867,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.43646097492251335,0.43646097492251335,1.0,-0.0,929.3999999999997,1127.8835622898796,111.2722222222222,d17fb47064bdfcb2,264,264,0,0.0,-929.3999999999997,-1127.8835622898796,-111.2722222222222,1.0,-0.43646097492251335,0.0,0.0
79,train_balanced_1000078,single_stage_progress_quality_failure_v2,0.6450225757901531,0.6450225757901528,0.6450225757901528,0.6450225757901528,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35497742420984724,0.35497742420984724,1.0,-0.0,660.4,710.8411801505898,66.9288888888889,d17fb47064bdfcb2,209,209,0,0.0,-660.4,-710.8411801505898,-66.9288888888889,1.0,-0.35497742420984724,0.0,0.0
80,train_balanced_1000079,single_stage_progress_quality_failure_v2,0.6381960325479981,0.6381960325479977,0.6381960325479977,0.6381960325479977,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3618039674520023,0.3618039674520023,1.0,-0.0,680.2999999999997,512.7089230896298,19.703333333333337,d17fb47064bdfcb2,203,203,0,0.0,-680.2999999999997,-512.7089230896298,-19.703333333333337,1.0,-0.3618039674520023,0.0,0.0
81,train_balanced_1000080,single_stage_progress_quality_failure_v2,0.5870841487279843,0.5870841487279844,0.5870841487279844,0.5870841487279844,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4129158512720156,0.4129158512720156,1.0,-0.0,843.9999999999997,927.1335886751397,73.12000000000002,d17fb47064bdfcb2,264,264,0,0.0,-843.9999999999997,-927.1335886751397,-73.12000000000002,1.0,-0.4129158512720156,0.0,0.0
82,train_balanced_1000081,single_stage_progress_quality_failure_v2,0.601142170123234,0.6011421701232341,0.6011421701232341,0.6011421701232341,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3988578298767659,0.3988578298767659,1.0,-0.0,796.1999999999999,523.0402228187298,51.208888888888886,d17fb47064bdfcb2,220,220,0,0.0,-796.1999999999999,-523.0402228187298,-51.208888888888886,1.0,-0.3988578298767659,0.0,0.0
83,train_easy_1000082,single_stage_progress_quality_failure_v2,0.7012212937532869,0.7012212937532869,0.7012212937532869,0.7012212937532869,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.29877870624671304,0.29877870624671304,1.0,-0.0,511.30000000000007,454.35242295744,47.27805555555555,d17fb47064bdfcb2,166,166,0,0.0,-511.30000000000007,-454.35242295744,-47.27805555555555,1.0,-0.29877870624671304,0.0,0.0
84,train_easy_1000083,single_stage_progress_quality_failure_v2,0.724025582237239,0.724025582237239,0.724025582237239,0.724025582237239,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.275974417762761,0.275974417762761,1.0,-0.0,457.4000000000001,411.3911795836599,12.078888888888889,d17fb47064bdfcb2,158,158,0,0.0,-457.4000000000001,-411.3911795836599,-12.078888888888889,1.0,-0.275974417762761,0.0,0.0
85,train_balanced_1000084,single_stage_progress_quality_failure_v2,0.5774783445620792,0.577478344562079,0.577478344562079,0.577478344562079,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4225216554379209,0.4225216554379209,1.0,-0.0,877.9999999999998,702.9367329031401,96.19250000000004,d17fb47064bdfcb2,267,267,0,0.0,-877.9999999999998,-702.9367329031401,-96.19250000000004,1.0,-0.4225216554379209,0.0,0.0
86,train_balanced_1000085,single_stage_progress_quality_failure_v2,0.619962802231866,0.6199628022318661,0.6199628022318661,0.6199628022318661,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.38003719776813394,0.38003719776813394,1.0,-0.0,735.6000000000001,770.13269727699,41.94805555555556,d17fb47064bdfcb2,248,248,0,0.0,-735.6000000000001,-770.13269727699,-41.94805555555556,1.0,-0.38003719776813394,0.0,0.0
87,train_high_arrival_pressure_1000086,single_stage_progress_quality_failure_v2,0.39192631785224386,0.39192631785224386,0.39192631785224386,0.39192631785224386,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6080736821477561,0.6080736821477561,1.0,-0.0,1861.8,1290.9631456605605,19.204722222222227,d17fb47064bdfcb2,405,405,0,0.0,-1861.8,-1290.9631456605605,-19.204722222222227,1.0,-0.6080736821477561,0.0,0.0
88,train_balanced_1000087,single_stage_progress_quality_failure_v2,0.5543749422526102,0.5543749422526103,0.5543749422526103,0.5543749422526103,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.44562505774738975,0.44562505774738975,1.0,-0.0,964.5999999999998,1483.130657439141,87.0022222222222,d17fb47064bdfcb2,322,322,0,0.0,-964.5999999999998,-1483.130657439141,-87.0022222222222,1.0,-0.44562505774738975,0.0,0.0
89,train_easy_1000088,single_stage_progress_quality_failure_v2,0.6605019815059447,0.6605019815059445,0.6605019815059445,0.6605019815059445,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3394980184940554,0.3394980184940554,1.0,-0.0,616.7999999999998,684.6061515599304,71.01805555555555,d17fb47064bdfcb2,224,224,0,0.0,-616.7999999999998,-684.6061515599304,-71.01805555555555,1.0,-0.3394980184940554,0.0,0.0
90,train_fatigue_bottleneck_1000089,single_stage_progress_quality_failure_v2,0.34301394923393547,0.34301394923393547,0.34301394923393547,0.34301394923393547,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6569860507660645,0.6569860507660645,1.0,-0.0,2298.4000000000005,2452.5009573375805,63.595833333333324,d17fb47064bdfcb2,439,439,0,0.0,-2298.4000000000005,-2452.5009573375805,-63.595833333333324,1.0,-0.6569860507660645,0.0,0.0
91,train_balanced_1000090,single_stage_progress_quality_failure_v2,0.5811700891127471,0.581170089112747,0.581170089112747,0.581170089112747,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.41882991088725297,0.41882991088725297,1.0,-0.0,864.8,915.2418245790496,127.4866666666667,d17fb47064bdfcb2,260,260,0,0.0,-864.8,-915.2418245790496,-127.4866666666667,1.0,-0.41882991088725297,0.0,0.0
92,train_balanced_1000091,single_stage_progress_quality_failure_v2,0.5728743972883945,0.5728743972883945,0.5728743972883945,0.5728743972883945,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4271256027116055,0.4271256027116055,1.0,-0.0,894.7000000000002,875.00989789639,71.23138888888887,d17fb47064bdfcb2,282,282,0,0.0,-894.7000000000002,-875.00989789639,-71.23138888888887,1.0,-0.4271256027116055,0.0,0.0
93,train_easy_1000092,single_stage_progress_quality_failure_v2,0.6914832315316355,0.6914832315316354,0.6914832315316354,0.6914832315316354,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3085167684683646,0.3085167684683646,1.0,-0.0,535.4000000000001,599.80518802476,41.71805555555556,d17fb47064bdfcb2,201,201,0,0.0,-535.4000000000001,-599.80518802476,-41.71805555555556,1.0,-0.3085167684683646,0.0,0.0
94,train_balanced_1000093,single_stage_progress_quality_failure_v2,0.6374163391054927,0.6374163391054924,0.6374163391054924,0.6374163391054924,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36258366089450755,0.36258366089450755,1.0,-0.0,682.5999999999999,824.0827879743499,93.94555555555559,d17fb47064bdfcb2,230,230,0,0.0,-682.5999999999999,-824.0827879743499,-93.94555555555559,1.0,-0.36258366089450755,0.0,0.0
95,train_balanced_1000094,single_stage_progress_quality_failure_v2,0.5908710423949974,0.5908710423949972,0.5908710423949972,0.5908710423949972,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4091289576050028,0.4091289576050028,1.0,-0.0,830.9000000000003,860.9670146545403,152.5891666666667,d17fb47064bdfcb2,247,247,0,0.0,-830.9000000000003,-860.9670146545403,-152.5891666666667,1.0,-0.4091289576050028,0.0,0.0
96,train_balanced_1000095,single_stage_progress_quality_failure_v2,0.647528599179797,0.647528599179797,0.647528599179797,0.647528599179797,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35247140082020295,0.35247140082020295,1.0,-0.0,653.2000000000002,622.9880093227898,80.56472222222224,d17fb47064bdfcb2,197,197,0,0.0,-653.2000000000002,-622.9880093227898,-80.56472222222224,1.0,-0.35247140082020295,0.0,0.0
97,train_easy_1000096,single_stage_progress_quality_failure_v2,0.6945650286508075,0.6945650286508075,0.6945650286508075,0.6945650286508075,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3054349713491925,0.3054349713491925,1.0,-0.0,527.7,892.4651350538003,34.14555555555557,d17fb47064bdfcb2,206,206,0,0.0,-527.7,-892.4651350538003,-34.14555555555557,1.0,-0.3054349713491925,0.0,0.0
98,train_balanced_1000097,single_stage_progress_quality_failure_v2,0.5447117566954154,0.5447117566954154,0.5447117566954154,0.5447117566954154,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.45528824330458467,0.45528824330458467,1.0,-0.0,1003.0,1408.7554034859193,89.39805555555559,d17fb47064bdfcb2,328,328,0,0.0,-1003.0,-1408.7554034859193,-89.39805555555559,1.0,-0.45528824330458467,0.0,0.0
99,train_balanced_1000098,single_stage_progress_quality_failure_v2,0.6030150753768844,0.6030150753768844,0.6030150753768844,0.6030150753768844,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3969849246231156,0.3969849246231156,1.0,-0.0,790.0,788.9184690790507,35.75555555555557,d17fb47064bdfcb2,238,238,0,0.0,-790.0,-788.9184690790507,-35.75555555555557,1.0,-0.3969849246231156,0.0,0.0
100,train_easy_1000099,single_stage_progress_quality_failure_v2,0.7150944520588762,0.715094452058876,0.715094452058876,0.715094452058876,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.28490554794112394,0.28490554794112394,1.0,-0.0,478.1000000000001,517.50814378279,47.8425,d17fb47064bdfcb2,168,168,0,0.0,-478.1000000000001,-517.50814378279,-47.8425,1.0,-0.28490554794112394,0.0,0.0
101,train_balanced_1000100,single_stage_progress_quality_failure_v2,0.6177924217462933,0.6177924217462933,0.6177924217462933,0.6177924217462933,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3822075782537067,0.3822075782537067,1.0,-0.0,742.4,1111.2043739455905,80.6288888888889,d17fb47064bdfcb2,233,233,0,0.0,-742.4,-1111.2043739455905,-80.6288888888889,1.0,-0.3822075782537067,0.0,0.0
102,train_balanced_1000101,single_stage_progress_quality_failure_v2,0.6138735420503377,0.6138735420503376,0.6138735420503376,0.6138735420503376,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3861264579496624,0.3861264579496624,1.0,-0.0,754.8,971.5697924618601,89.44472222222221,d17fb47064bdfcb2,234,234,0,0.0,-754.8,-971.5697924618601,-89.44472222222221,1.0,-0.3861264579496624,0.0,0.0
103,train_worker_bottleneck_1000102,single_stage_progress_quality_failure_v2,0.4041220448575472,0.4041220448575472,0.4041220448575472,0.4041220448575472,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5958779551424528,0.5958779551424528,1.0,-0.0,1769.3999999999994,1205.2080771916894,6.93999999999999,d17fb47064bdfcb2,338,338,0,0.0,-1769.3999999999994,-1205.2080771916894,-6.93999999999999,1.0,-0.5958779551424528,0.0,0.0
104,train_machine_bottleneck_1000103,single_stage_progress_quality_failure_v2,0.5135227661759669,0.5135227661759669,0.5135227661759669,0.5135227661759669,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.486477233824033,0.486477233824033,1.0,-0.0,1136.8000000000004,837.470874005,50.2666666666667,d17fb47064bdfcb2,284,284,0,0.0,-1136.8000000000004,-837.470874005,-50.2666666666667,1.0,-0.486477233824033,0.0,0.0
105,train_balanced_1000104,single_stage_progress_quality_failure_v2,0.6086427267194157,0.6086427267194159,0.6086427267194159,0.6086427267194159,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3913572732805842,0.3913572732805842,1.0,-0.0,771.5999999999998,1235.8021494107297,56.33138888888891,d17fb47064bdfcb2,234,234,0,0.0,-771.5999999999998,-1235.8021494107297,-56.33138888888891,1.0,-0.3913572732805842,0.0,0.0
